dim,seed,model,sampler_type,selector,int_time,logstep_jitter,time,n_steps,miness,prop_log_diff,step_size,margin_ess_exact,margin_mean,margin_var
256,26,normal,SimpleAHMC,standard,rand,none,0.464612732,37799.0,239.29776873352642,NaN,0.49362289045794705,514.3782672379705,-0.04693721571044748,0.9859064921168411
32,21,funnel,SimpleRWMH,standard,single_step,none,1.4986522510000002,637714.0,131.69082476149194,NaN,0.33488986770570356,795.6640811238807,-0.046978579397747855,2.9709848455436947
1024,18,banana,SimpleRWMH,standard,single_step,none,10.438629336000002,655128.0,132.51744938691203,NaN,0.03704902397070161,98430.75424887269,0.10747357546192692,0.0155220442912839
4096,10,normal,SimpleAHMC,inverted,single_step,none,6.013870926999999,111174.0,152.9281692507538,NaN,0.29326323931010495,409.871835396734,0.056662863112866974,0.9975088197742071
1024,22,normal,SimpleAHMC,standard,single_step,normal,1.2296529440000001,61043.0,101.41150943745042,0.23555675786145353,0.4431258213604019,238.11617877899593,-0.059086030211945854,1.0368917547743852
64,30,funnel,SimpleRWMH,standard,single_step,normal,1.8898696110000002,643484.0,132.2877534947706,4.911616502271933,0.2710893878127385,684.4976953711337,1.1854908747582047,2.013943731551788
1024,28,funnel,SimpleAHMC,inverted,rand,none,5974.3334839399995,1.09013912e8,137.08997341780113,NaN,0.03369397079496215,514.9669835491513,-0.09673189996733991,4.607730281105158
8192,7,normal,NUTS,standard,single_step,none,19.803460056,60524,1038.4032663893593,0.0,0.150439,2344.4562774955507,-0.03665839343400002,1.0157335429615144
512,30,funnel,SimpleRWMH,inverted,single_step,normal,5.85155183,545343.0,131.3874807331078,1.9895064899688397,0.030213126968608395,729.8091796947921,-1.756486494621803,0.08602674043859589
256,23,normal,SimpleAHMC,inverted,rand,none,0.37175836799999995,16873.0,141.4584222182944,NaN,0.45555597217150223,170.44171687751307,0.0475586532907539,1.0737004888988446
256,6,normal,SimpleRWMH,standard,single_step,normal,1.41299822,584151.0,150.50823289083314,4.662875992310237,0.11489414784074475,299.63432631683145,-0.07699745957815218,1.0618869914440119
512,12,funnel,SimpleRWMH,standard,single_step,normal,6.142892594999999,613005.0,132.33576510307824,4.715038108971757,0.061129290105515835,935.4015600061471,-1.5597993744233092,0.04237472290390055
4096,20,normal,SimpleAHMC,standard,rand,none,3.5476233940000004,96266.0,238.52161440013688,NaN,0.2817365244122388,717.4785426730722,-0.0033707145466374284,1.020098293361051
8,14,banana,SimpleAHMC,inverted,rand,none,15.019770799,2.678431e6,139.77464748573388,NaN,0.05071244292044926,750.2956643754583,0.7142648396932878,3.444438943303827
2,4,banana,SimpleAHMC,inverted,single_step,none,4.873157406000001,579149.0,134.65456331366013,NaN,0.12359207679401073,536.0021395256698,-1.2828183320167408,3.419244975647872
8,23,banana,NUTS,standard,single_step,none,3.1430369110000003,1640298,458.3392156320764,0.0,0.0709822,5815.676750586951,0.03145566714333548,1.1340275240175635
2,27,normal,SimpleRWMH,inverted,single_step,normal,0.381698489,17553.0,138.9230484542368,2.4501055289296474,1.106481836175536,182.38232938844897,-0.05128391556895299,0.9817073852760343
16384,23,normal,SimpleAHMC,inverted,single_step,normal,34.32345952,225291.0,207.19272995726033,0.480107497340996,0.2267382875561374,423.04149390086707,-0.056490686820418336,1.070237745077138
2048,1,normal,SimpleAHMC,standard,single_step,normal,3.345413207,122390.0,183.82272425174125,0.2462536907857832,0.3934747013938936,558.657971507785,-0.045713292220629365,0.9117456781031525
32,28,normal,SimpleAHMC,standard,single_step,none,0.3371538959999999,14989.0,161.408942818349,NaN,0.7321232962008253,337.75406463056873,0.007485446782451702,0.9986308897948882
32,14,funnel,NUTS,standard,single_step,none,9.08335112,1836572,115.01737816872414,0.0,0.0644593,312.55714289924515,0.6888359543654355,6.964858692938832
4,4,banana,SimpleAHMC,inverted,single_step,none,5.378993766000001,541243.0,138.6367906939303,NaN,0.14857834114203364,1462.5292718877035,-0.5342219716650666,1.607548976315571
2048,2,normal,SimpleAHMC,standard,single_step,none,3.1745051290000004,121382.0,214.73843949034497,NaN,0.36294985312629835,463.0951896861103,-0.02260541890101203,1.0157662984177984
4,18,funnel,SimpleAHMC,inverted,single_step,normal,5.948517488999999,703440.0,224.85367843302308,3.7076083362301526,0.42546273250313327,570.608106849673,-0.026862522834520203,6.561454750895148
4,2,normal,SimpleRWMH,standard,single_step,none,0.46810275199999984,297804.0,159.06026850496437,NaN,1.0597100008074944,1780.9567544760569,0.001924115116841642,1.0749793849289155
4096,23,normal,NUTS,standard,single_step,none,8.188108842,56244,1030.0028217997622,0.0,0.176566,2133.8047225509054,0.014074189445200011,1.034180740701402
2048,1,normal,SimpleRWMH,inverted,single_step,none,6.7680872789999995,510782.0,131.70578276850813,NaN,0.026083666753461843,281.38101613553255,-0.050016004619421864,0.91970139600168
32,10,banana,SimpleRWMH,standard,single_step,none,1.298454486,662364.0,133.14960388424953,NaN,0.08633528848506868,1331.7189939906796,-1.3743227123179738,0.04171658449635849
4,12,funnel,SimpleRWMH,inverted,single_step,normal,1.277078604,746876.0,154.2413721088129,3.591687570845331,0.3615061527644165,240.38928920719684,-0.34091369505893,10.78873727975397
32768,10,normal,SimpleRWMH,standard,single_step,normal,98.216909039,651542.0,131.2570613563158,4.8689540454860545,0.018205708159682043,728.6887389605316,-0.5294965618631274,0.0737656411340614
64,11,banana,NUTS,standard,single_step,none,0.79698705,128389,103.54156591878106,0.0,0.218557,10160.218967513829,-0.03587649779133333,0.13217892239367027
1024,10,normal,SimpleAHMC,standard,single_step,normal,1.290342785,61038.0,111.07028345211516,0.259419106019397,0.44291736966991846,310.1941284904907,-0.003191665929674929,0.932737912653632
2,30,normal,SimpleAHMC,standard,single_step,normal,0.3378912669999999,3972.0,149.57383545306843,1.2098832303829787,1.32050845896661,230.22659468378558,-0.0411379653436294,0.9897952917300986
512,17,funnel,SimpleRWMH,inverted,single_step,none,5.766133162999999,526613.0,132.58647746820293,NaN,0.03814900441950516,1767.5243677022095,-1.1299625478144424,0.034385190273171336
16384,6,normal,SimpleAHMC,standard,single_step,none,55.530742687,242976.0,243.60754030544763,NaN,0.2578347450901568,530.5465549818193,1.1117857037281145e-5,0.9745255287208037
32,18,banana,SimpleRWMH,standard,single_step,none,1.47060223,632946.0,136.33594001119062,NaN,0.14517619051396374,4995.348217203188,0.342179798314408,0.4102253545007737
32,4,funnel,SimpleRWMH,inverted,single_step,none,1.487055243,611386.0,107.75122838545383,NaN,0.39026942460358904,107.75122838545383,4.1156985614805235,4.592672475567534
2048,26,normal,SimpleAHMC,inverted,single_step,none,3.2634323829999996,110525.0,212.1879030149021,NaN,0.33131716247251386,470.432126780003,0.037409722693308535,0.9463831862449871
512,11,normal,SimpleAHMC,standard,rand,none,0.594377675,40098.0,195.84219649330515,NaN,0.44067738761197606,602.282962576091,-0.044437461342759554,0.9388349845258126
256,24,banana,SimpleAHMC,inverted,rand,none,114.138039919,3.782946e6,137.93448882467837,NaN,0.034995961694963724,3475.4534456529536,0.2877058246743307,0.6889088099895023
4,25,banana,SimpleRWMH,inverted,single_step,none,1.279293465,604094.0,135.387040279926,NaN,0.09906648239306914,512.8897876835404,1.821497566245812,1.7321747369114917
4,15,normal,SimpleAHMC,standard,rand,none,0.369935813,3822.0,122.7680609738313,NaN,1.041277583080657,173.5524542600252,-0.08550528345774434,0.9366408048411733
1024,5,funnel,SimpleAHMC,standard,single_step,none,40.458790023000006,582741.0,133.75772905546913,NaN,0.1321294706150199,531.6847462720611,-2.0172280922969916,0.28642580470099743
8,29,normal,SimpleRWMH,standard,single_step,normal,0.370493749,73941.0,156.74130069911575,4.644953337645208,0.7154913365498934,350.66863423421546,-0.03856928452214738,1.0293825701485944
8,16,normal,SimpleRWMH,standard,single_step,normal,0.35792274499999993,74174.0,199.42037698307843,4.6794031090928705,0.7159492783139252,355.7927166400946,0.027863750652367295,1.0280769381289285
2,30,funnel,SimpleAHMC,standard,single_step,normal,2.8933700439999996,167855.0,110.27108140776166,6.759606780699962,0.80683009220119,432.4565304463,0.292799426759677,5.951268866919328
4,18,banana,SimpleAHMC,standard,rand,none,9.662335379,1.729927e6,102.06414981553608,NaN,0.056317572523050446,563.3520735354277,-0.03494173588593728,4.419891582591055
8,17,normal,SimpleAHMC,standard,rand,none,0.350897929,7827.0,173.96731364477665,NaN,0.9375789471697676,224.40376691369065,-0.11596374172395706,1.0673361320340344
2,1,funnel,SimpleRWMH,standard,single_step,normal,0.46367259899999996,107021.0,116.85485712717423,6.032232968156875,2.0336857170228977,161.73045446396335,-0.31022656333899823,9.905914418472191
4,16,normal,SimpleAHMC,standard,single_step,normal,0.35209450300000006,7786.0,235.7176266147588,0.5278092235731044,1.069491604495727,264.2628614980192,-0.018452890592112397,0.8901078621742812
64,4,funnel,SimpleAHMC,standard,rand,none,603.843885481,1.22989463e8,172.55146562283267,NaN,0.11904111782568415,329.4640311483498,0.6132756069494671,8.050217904093543
16384,7,normal,SimpleAHMC,inverted,rand,none,15.240248267,100492.0,214.89836422408982,NaN,0.1844188142206651,487.63063317870086,-0.02307991309998028,0.9752085348794697
4,7,banana,SimpleRWMH,inverted,single_step,normal,1.2214883380000001,632274.0,131.60920590946495,3.023580676298089,0.0661974467875091,519.267863812793,0.16986951439583875,4.943035819403598
4096,17,normal,SimpleAHMC,standard,single_step,none,6.38304984,121289.0,158.9131182766454,NaN,0.3246023208751478,387.37959103996184,-0.02382506847222024,0.9860374308562687
64,25,banana,NUTS,standard,single_step,none,22.054816104,4808116,174.85877521385856,0.0,0.0503201,6886.073911138523,-0.02165113715264443,0.5206548782396517
2048,17,normal,SimpleAHMC,standard,single_step,none,3.17020179,121391.0,229.9341552331394,NaN,0.36385902277178395,540.6736380671982,-0.05514773458051609,0.9322792580344057
16,18,banana,SimpleAHMC,standard,single_step,normal,6.01137475,611051.0,137.30278991554965,1.642753860374034,0.11047823917513826,2705.5252315231896,0.1689223928076991,0.9560807300805659
64,25,normal,SimpleRWMH,standard,single_step,normal,0.8249821629999999,583501.0,210.76977729478696,4.645345400991715,0.2296401503039811,495.40276888996357,0.015638525931335016,0.9733374086658118
512,28,funnel,NUTS,standard,single_step,none,342.04914339000004,17706777,135.7994172379543,0.0,0.0387882,304.4827210306932,1.0097077166024429,6.6984250117745585
512,14,normal,SimpleAHMC,standard,rand,none,0.445869155,40582.0,202.3774985161162,NaN,0.436164654953647,379.1262613681308,0.02485638708395871,0.988383937695464
64,10,banana,SimpleAHMC,inverted,rand,none,32.157038253,3.304861e6,136.0415014096141,NaN,0.03136161473721663,1486.3322509560119,0.33434063892219834,1.680528345611617
128,25,banana,SimpleRWMH,inverted,single_step,normal,2.149099919,558602.0,134.72341175913527,2.2467084382573517,0.04853136912060283,13466.758821875008,-0.3128891474775688,0.09648013236195356
64,5,normal,SimpleRWMH,inverted,single_step,normal,0.73275833,505806.0,188.38162270638182,1.4120233052676114,0.11619594673702878,358.3148954978262,0.11329648016636673,0.9741997776397188
32,11,normal,SimpleAHMC,standard,rand,none,0.385527172,8537.0,100.68197764370265,NaN,0.7738653048618482,242.7167467192321,0.036747191310564364,0.98982589713506
64,5,banana,SimpleRWMH,inverted,single_step,none,1.724015459,560104.0,154.52400281294436,NaN,0.05190424912176976,3558.604663806853,-0.8475496754329386,0.004514990568418522
64,22,normal,NUTS,standard,single_step,none,0.167338846,16108,800.3945006689618,0.0,0.481136,1350.609546081258,0.024279411189000004,0.9818374710128177
8192,7,normal,SimpleAHMC,inverted,rand,none,5.55780343,91582.0,280.3679446621733,NaN,0.21422030504547046,692.7050136199961,-0.014619986274757258,1.0191609895456089
8192,17,normal,SimpleAHMC,standard,single_step,none,11.307268319999999,121439.0,137.41064777715457,NaN,0.290939130877556,343.7216310900803,-0.027012099347209315,0.973404944122171
64,3,normal,SimpleAHMC,inverted,single_step,none,0.645319104,27521.0,192.50322252915242,NaN,0.5928878496819171,306.4068275765695,0.10641151884770317,1.0315665895575843
16384,4,normal,SimpleAHMC,standard,single_step,none,54.549474365,243026.0,242.9995376757098,NaN,0.2580053180339529,579.1160118095153,-0.017035134607537136,0.9389973914027354
128,25,banana,NUTS,standard,single_step,none,1.437000285,184052,177.20533894175261,0.0,0.178474,24872.357153250334,0.010752927723666664,0.09360550937457393
1024,30,funnel,SimpleAHMC,inverted,single_step,none,60.265970454,567168.0,131.82111595665882,NaN,0.0648445095153153,148.68698644690068,-3.8505445593667957,0.7347165261605519
16384,12,normal,SimpleRWMH,standard,single_step,normal,65.47536763,623676.0,131.27431294584358,4.727421928599785,0.021303917443650594,985.8837756304936,-0.11998251810881887,0.25066196300629684
16,12,banana,SimpleAHMC,inverted,single_step,none,5.750232582999999,579799.0,166.58417648677744,NaN,0.15137085987341484,9241.24585932363,-0.07186254229381489,0.34258646077939503
16,20,banana,SimpleAHMC,inverted,single_step,none,5.806836504,572896.0,141.6947505771361,NaN,0.09431910482681052,3877.9624895932325,0.1031882980387098,0.7098250350033474
8,13,normal,NUTS,standard,single_step,none,0.105526529,11936,1210.190260856581,0.0,0.705218,1760.102581956207,-0.03489108397670001,1.0886030641407392
2,3,normal,SimpleRWMH,standard,single_step,normal,0.3308855109999999,20182.0,112.84527607824285,5.319087560118458,2.2549858299272123,427.0103615416387,0.016188776227551764,1.0409336998472936
128,7,funnel,SimpleAHMC,standard,single_step,normal,11.273228998,557113.0,134.08779074484212,1.169154164446254,0.11936383195060307,219.11169643963257,-2.7489407475091854,3.0749454258638544
2048,27,normal,SimpleRWMH,standard,single_step,none,7.003420910999999,577937.0,132.17570249131865,NaN,0.042067994286649764,183.32613200752868,-0.1945601227125665,1.3772271718404052
8,12,funnel,SimpleAHMC,standard,single_step,none,6.0627479079999995,682159.0,148.4894235283558,NaN,0.40381900114043134,344.21044637436205,0.836663747766901,7.352218036368187
1024,18,normal,SimpleRWMH,standard,single_step,none,3.133414565,574949.0,133.54603252167786,NaN,0.05717163822840602,193.03817513221546,-0.11647122757501704,1.355254780548273
128,15,funnel,SimpleAHMC,standard,single_step,normal,11.621919239,553836.0,133.10523784643004,1.2264613582365158,0.13929555786606046,302.009204626173,-1.333994881452928,5.932357264130601
8,20,funnel,SimpleAHMC,standard,single_step,none,3.7471907869999996,300896.0,104.11800122488992,NaN,0.41090174063373874,435.8792541062047,0.14275099151387557,4.886589780706031
128,27,banana,SimpleAHMC,inverted,rand,none,37.782157108999996,2.610381e6,144.94784645730402,NaN,0.04980258753228717,5025.211766791267,-0.2504673016800823,0.49017497400671267
64,28,funnel,SimpleAHMC,standard,single_step,none,8.785928879,560308.0,134.04616467482543,NaN,0.20252328572150988,343.8558394117626,0.9375597373581291,5.962941634884339
64,9,banana,SimpleRWMH,inverted,single_step,none,1.758639977,540929.0,142.01732672194785,NaN,0.07094422533902871,21701.424651888065,0.10473507362132761,0.11592135922037711
2,4,banana,SimpleAHMC,standard,single_step,normal,4.973947429,604303.0,138.0630896037402,1.6754487019500723,0.14000761458674132,717.9888772018593,0.5218236196894575,3.5672361537226407
64,22,funnel,SimpleAHMC,inverted,single_step,normal,8.839699861,551600.0,137.94828978109567,1.4426472557936854,0.11677009119978073,227.6208748243118,-2.5076582154318094,4.020794939688976
32768,12,normal,SimpleAHMC,inverted,rand,none,29.794080516999998,108238.0,209.03537617741992,NaN,0.15734088266104398,533.7814574743916,0.02443419614724012,0.9807215374469652
32,2,banana,SimpleAHMC,inverted,single_step,none,6.560812158,579480.0,139.53245518371943,NaN,0.12830214898093212,4855.293263284467,0.22370174211050856,0.5006045126688802
128,27,banana,NUTS,standard,single_step,none,35.943731215,5234594,158.84326832054774,0.0,0.0627718,5472.316031790525,-0.11523389969866667,0.5432033806949155
1024,21,normal,SimpleAHMC,inverted,rand,none,0.7352219660000001,37732.0,183.7974506529694,NaN,0.33177707663706113,401.62297589529453,-0.05519987289600078,0.9786030889383526
4096,2,normal,SimpleAHMC,inverted,rand,none,1.700970066,42122.0,112.2924346162324,NaN,0.25242591570940526,446.91615362992775,-0.03892619895033218,1.0066192407753918
64,27,normal,SimpleAHMC,standard,rand,none,0.34669420300000003,17845.0,117.1339568769894,NaN,0.7313519534889301,280.466791521204,-0.016261170140312368,1.0134742609737026
256,26,normal,SimpleRWMH,standard,single_step,normal,1.4069316129999998,583839.0,148.314875579201,4.718957598694246,0.11497087370566104,258.8607666519916,-0.005009995551468645,1.145402896590133
128,24,funnel,NUTS,standard,single_step,none,47.257381689,7489392,181.28018581451894,0.0,0.0358763,369.4899561756459,0.928914872365619,6.702979131910068
1024,23,normal,SimpleAHMC,inverted,rand,none,0.747069099,37536.0,159.32994336588186,NaN,0.3332963640616354,441.77714325682615,0.10265075849184253,1.0120520106081854
4,22,banana,SimpleRWMH,standard,single_step,none,1.001334562,675467.0,133.86665259882602,NaN,0.17333104129936203,710.3433137554046,-0.6855398875219296,3.2507886961212993
2,7,funnel,SimpleRWMH,standard,single_step,none,0.818751775,441665.0,172.47830554950684,NaN,1.4558873141141275,310.03415490489664,0.03213073269703978,9.568839053352201
64,6,funnel,SimpleRWMH,standard,single_step,none,1.754362248,613486.0,140.42818401518426,NaN,0.13702852835821355,660.5456378918826,-1.857168032585367,0.07947165703319592
128,16,normal,SimpleAHMC,inverted,single_step,none,0.3005930850000001,27822.0,170.82499199801003,NaN,0.5307626082556911,334.6223288702063,0.014005578661721552,0.9683593404789574
16384,29,normal,SimpleAHMC,inverted,single_step,none,41.65193318199999,223047.0,232.81637532102056,NaN,0.2341887036294138,466.6747847209988,0.09696599129567453,0.9726209805697256
128,2,normal,SimpleAHMC,inverted,rand,none,0.41693939900000004,32634.0,357.8736655407358,NaN,0.5166331665554219,513.4278699637919,0.07031080254450481,1.0616229847866494
32,16,funnel,SimpleAHMC,inverted,single_step,none,7.24736461,572594.0,141.46609978026777,NaN,0.19830135178041627,410.5876030933638,-0.30532025317176736,5.884530683246297
4,27,funnel,SimpleRWMH,standard,single_step,normal,0.845487229,383669.0,112.54766239910826,5.324230764695837,0.8912813605087606,325.8436882394045,0.24378571420879258,6.689517016754632
256,2,banana,SimpleAHMC,inverted,single_step,normal,20.973542115999997,647503.0,139.76517417913254,2.425476176731836,0.11530610672463595,19004.61638390722,-0.08868272130870786,0.13529108724131622
4,10,funnel,SimpleRWMH,standard,single_step,normal,0.8398363679999999,392004.0,111.00058880976937,5.242310615584325,0.8225988554466217,340.9392939693768,-0.16810983069990434,6.576542963115233
32,3,banana,SimpleAHMC,inverted,single_step,none,7.461486184,738155.0,136.69275657527302,NaN,0.09531450617542028,3195.2848046451345,-0.570572214618553,0.5020204824544403
256,16,funnel,SimpleAHMC,standard,single_step,none,19.279186705,537946.0,131.8583558062732,NaN,0.12183820232838337,1790.3566191359796,0.24994328296126017,1.2417257474470955
8,18,funnel,SimpleAHMC,inverted,single_step,none,5.5611491399999995,644911.0,171.753933837809,NaN,0.33755056830725516,381.563105022416,-0.0004144318666793878,7.555344813809307
256,9,funnel,SimpleRWMH,standard,single_step,normal,3.608132975,612635.0,133.38871729820724,4.824874420320379,0.058839708943129176,440.7422120132117,-2.2727810827782227,0.08726128125591673
64,18,funnel,SimpleAHMC,inverted,single_step,normal,8.773045717999999,533733.0,136.13625752385983,1.4524437059082946,0.13996353301451886,364.39612663206856,-1.5698781194568103,4.019107789799125
16,13,banana,SimpleAHMC,standard,rand,none,16.467860286,2.555496e6,152.91153094795266,NaN,0.05737651608632613,1579.48877782712,-0.21363453563928267,1.8428617027332368
8,24,funnel,SimpleRWMH,inverted,single_step,none,1.1303087569999999,611569.0,165.25362162699201,NaN,0.20288774914206986,530.8714898821036,-1.4449339692988588,2.7108553691486157
64,14,banana,SimpleAHMC,standard,single_step,normal,9.082496482,620184.0,137.53907047657367,1.9201415659317667,0.15463054768191326,7653.055002165858,0.2618362156376238,0.28395398688519996
4,7,funnel,SimpleAHMC,inverted,single_step,none,3.4071867650000005,302239.0,106.85617692778753,NaN,0.525247478418948,318.9568425397992,0.3503296677629486,7.387103636913187
1024,8,normal,NUTS,standard,single_step,none,2.16748931,32118,905.9192072434494,0.0,0.27335,1781.4701604378301,-0.01417764085999999,1.064502697376794
8192,9,normal,SimpleAHMC,inverted,single_step,normal,11.752365711,112168.0,109.66219165436625,0.4713015391741303,0.25386674854106933,241.61551185733256,0.021835103532895073,1.0665792993389915
2,9,normal,SimpleAHMC,inverted,single_step,normal,0.32421202600000004,3565.0,120.85113131484964,0.7595343666410214,1.1480969308172335,161.83526100783325,0.047374079743103426,1.0692987476615712
64,4,normal,SimpleRWMH,inverted,single_step,normal,0.7543966919999999,505304.0,178.84164549452424,1.3552029262510923,0.1158518487697565,362.28018509158716,-0.09385012383087235,0.9702016534608431
2,13,funnel,SimpleRWMH,inverted,single_step,normal,0.5615296160000001,177859.0,176.96232460919276,3.6324271108674164,0.8749531177790343,298.74712597764346,-0.36936552859979416,7.637653702110908
8192,17,normal,SimpleRWMH,standard,single_step,none,32.189365168,597532.0,131.32293921176304,NaN,0.02544548653288209,344.66876048565143,-0.41173222080209315,0.5805430714613632
16,13,banana,SimpleAHMC,inverted,single_step,none,6.534496608,829436.0,133.78766412412557,NaN,0.041630237775380545,703.4220177421561,-1.9013651638286695,0.03914469761106326
64,20,normal,SimpleRWMH,inverted,single_step,none,0.831176906,501233.0,193.67767639235922,NaN,0.12530652082224147,297.6122055198696,0.1515566164068392,1.1567432904959263
16,5,normal,SimpleAHMC,inverted,single_step,normal,0.365645627,14037.0,187.92513353564433,0.35364948830421544,0.7249986738393466,315.44534163635205,0.06125505473085711,1.0483208073056565
512,23,banana,SimpleRWMH,standard,single_step,none,6.044472655,642697.0,132.25715624471545,NaN,0.04755986482543376,12774.041270515208,-0.3727585671437762,0.06282988884359961
512,3,banana,SimpleRWMH,standard,single_step,none,5.988116799,642067.0,136.02000490787597,NaN,0.04548290563548417,17863.308380092527,-0.37469678332256107,0.0038465233400203722
16,14,normal,SimpleRWMH,standard,single_step,none,0.4936024489999999,289300.0,116.04305693125103,NaN,0.4501048461504258,471.3713624654767,-0.011717279523464921,1.068217657541947
32,12,funnel,SimpleAHMC,inverted,single_step,none,7.213401276,573987.0,139.29277365609866,NaN,0.18824465317329925,287.72430416133227,-1.2519464219952963,6.818352434604081
512,7,funnel,SimpleAHMC,inverted,single_step,none,34.248015353,567519.0,131.38898819610168,NaN,0.06569508905259493,152.69329022094948,-2.8885136987706646,6.816242747399846
4,30,normal,SimpleAHMC,standard,rand,none,0.34074234300000006,7629.0,280.39279629453324,NaN,1.09389390648235,280.39279629453324,-0.07137671944398988,0.9603992502943617
32768,9,normal,SimpleRWMH,standard,single_step,normal,119.305279222,650390.0,131.25305817221349,4.8462129604301305,0.01807434629118041,405.1973835292483,0.7515865011237111,0.07069971561550176
2,29,banana,SimpleAHMC,inverted,single_step,normal,5.012837012,556280.0,147.37667166194663,1.793361621200704,0.14532367449075434,1143.1834538857584,0.08317796481986771,2.5505335222385406
32,19,banana,SimpleAHMC,standard,single_step,normal,6.605376870000001,624648.0,141.99069065387576,2.2289266211575063,0.13209213497641512,7028.231394361883,0.2356459982177142,0.33697227279406944
8,25,normal,SimpleAHMC,standard,rand,none,0.3521724640000001,7819.0,212.49520388411395,NaN,0.9310890948061681,316.77318014416466,-0.032485000426503034,0.8682622980878413
16384,2,normal,SimpleAHMC,inverted,single_step,none,26.058893416,111055.0,100.94611145593844,NaN,0.2351294849756722,247.1594778929889,-0.029434898204816356,1.1187446484737533
128,7,funnel,SimpleAHMC,inverted,single_step,normal,11.064998726999999,522733.0,133.7379085001911,1.308085729551967,0.15199129371793985,454.5787039991696,-0.32391943672747137,5.047536253930114
8,14,banana,SimpleAHMC,inverted,single_step,normal,5.349354156,570834.0,141.81252786605341,2.0564802910636963,0.17123591100590382,2896.8718012813906,0.24557530564710917,0.8903798802532078
128,9,banana,SimpleAHMC,inverted,single_step,normal,11.975298205,618672.0,146.9541078077553,2.5527113203329996,0.13092830565401026,18439.326644464752,0.21266801944771319,0.10848690268523348
2,7,banana,NUTS,standard,single_step,none,0.515949459,251313,158.33670593764558,0.0,0.0405962,664.804191864681,0.06709070206100003,4.183358149166023
1024,28,normal,SimpleAHMC,standard,rand,none,0.7685312790000001,42509.0,121.36880377129617,NaN,0.37630067056095173,326.35575440737796,0.08742329237309941,1.0742664594652278
16384,24,normal,NUTS,standard,single_step,none,48.150019258,65893,731.4458729606308,0.0,0.14332,1753.0184956211644,-0.030934349890000008,0.9282801852710468
2,16,funnel,SimpleAHMC,standard,single_step,none,3.651209444,357981.0,137.90407200942832,NaN,0.7411827844368066,286.3966666797255,-0.017522082640324843,9.68652032665415
512,26,normal,SimpleAHMC,inverted,rand,none,0.6509150770000001,36408.0,259.64684350929406,NaN,0.3854395018089654,593.9845298024018,0.008893431947504138,1.0326242645868182
64,20,funnel,SimpleAHMC,inverted,rand,none,583.484339033,1.14638805e8,177.35437785915474,NaN,0.11842100492306291,344.8907496961033,0.41508914650415685,8.143207003142376
16,11,funnel,SimpleRWMH,inverted,single_step,normal,1.478111068,572772.0,138.71515222005266,2.0111822688325134,0.17900749541595123,769.2678982911926,-0.8550876299520835,2.4352124489403857
64,19,banana,SimpleAHMC,inverted,rand,none,22.695732157000002,2.211639e6,146.5446974364968,NaN,0.05776463389859499,4075.1315285553424,-0.295498373889575,0.6148207555166544
512,14,banana,SimpleRWMH,standard,single_step,none,5.867971411,638435.0,133.16110170848233,NaN,0.048829410616051186,47577.070850136945,-0.10288026987400734,0.044807781716426236
16,19,funnel,SimpleAHMC,standard,rand,none,19.930397647,5.973044e6,177.55259765900612,NaN,0.18253320905030543,337.06664678546923,-0.299022434861667,7.856655599235996
4,23,normal,SimpleAHMC,inverted,single_step,normal,0.332726239,7083.0,141.20550893459665,0.4241198471281409,0.9465763237194131,257.6425995551915,0.026168696449076198,1.0018158827420847
16,12,banana,SimpleAHMC,inverted,single_step,normal,6.021350398,586509.0,152.27293389098838,1.7506206093486174,0.13406297740844816,6200.227938700415,-0.07236229284523235,0.46324888829000305
32768,21,normal,SimpleAHMC,inverted,rand,none,44.013704603,109060.0,182.37247408904676,NaN,0.15862302119808167,623.9679431940874,-0.017709030075925974,0.921289341224246
512,28,normal,SimpleRWMH,standard,single_step,normal,2.261227507,584031.0,137.78208090158182,4.671880358694143,0.08210531195264142,247.5479181114457,0.23716868725519347,1.0838897055159913
32,9,normal,SimpleRWMH,inverted,single_step,none,0.496673768,251344.0,129.7391610021344,NaN,0.1776309283171723,273.59991774389846,-0.15970354436328882,1.0070640895120948
8,27,banana,SimpleRWMH,standard,single_step,normal,1.312598354,674081.0,132.536373558357,4.939252773071149,0.12612555396461034,683.2695655239927,-1.0170118670533375,2.7471793171417436
256,6,banana,SimpleAHMC,inverted,single_step,none,7.773610324,296019.0,119.20267364939208,NaN,0.2014606034610646,46149.730209024245,0.07174601125629976,0.051178941500557525
256,2,normal,SimpleAHMC,inverted,single_step,normal,0.5505606399999998,56160.0,146.92173997388176,0.4178400307936604,0.45408583419904053,383.9965837372383,0.08767408448615757,1.0236534192921414
16,12,normal,SimpleRWMH,inverted,single_step,none,0.3721091279999999,126064.0,108.06284546825555,NaN,0.2626129358749246,232.946725550759,0.06375865055982578,1.0097290954159939
128,14,normal,SimpleAHMC,inverted,single_step,normal,0.39764969699999997,27960.0,127.81175552160295,0.44466181860231707,0.5078094649250573,241.7510053966313,-0.03030867072781167,1.0313178976760695
8192,25,normal,SimpleRWMH,standard,single_step,normal,31.792647308,605363.0,131.365011986455,4.725246253879036,0.026135885301269136,162.61753513601053,0.24305010528938042,1.5273250579236088
128,14,funnel,SimpleAHMC,inverted,single_step,normal,11.557659228,494456.0,133.87666860169057,1.310508236990713,0.15892284961305617,551.0166256015344,2.0045771720380525,0.1977456402984458
